trans_type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,trans_datetime
payment ,5915.66,C919,83008,74758.34,C1263,84271,87061.66,0,0,11/06/2022 20:36
PAYMENT,1247.24,C513,34129,28430.76,C1298,57223,57428.24,0,0,15/01/2023 07:49
payment ,429.87,C135,70009,69320.13,C1204,158747,156312.87,0,0,28/03/2022 22:53
TRANSFER,12008.13,C628,23490,,C1290,113487,82723,0,0,24/02/2022 02:55
PAYMENT,5313.98,C408,41435,35133.02,C1210,17673,18492.98,0,0,21/04/2023 00:26
payment ,1595.93,C120,75017,77458.07,C1365,109619,114813.93,0,0,27/06/2022 21:41
TRANSFER,818.82,C799,91951,90677.18,C1463,41603,46136.82,0,0,15/12/2022 23:48
TRANSFER,2831.12,C823,83106,81479.88,C1718,162302,165746.12,0,0,08/01/2022 22:50
payment ,14377.84,C93,61877,49689.16,C1321,145614,161741.84,0,0,09/11/2022 03:17
TRANSFER,2721.29,C504,19798,20311.71,C1357,61407,62178.29,0,0,19/03/2023 12:54
 CASH_IN,5087.83,C6,54638,45208.17,C1916,53821,61000.83,0,0,24/11/2022 04:26
transfer,2534.12,C943,69072,68532.88,C1093,35690,35621.12,0,0,23/02/2022 10:16
payment ,1602.51,C599,67309,66482.49,C1710,6654,11168.51,0,0,27/08/2022 01:28
TRANSFER,20668.85,C693,29894,9518.15,C1862,198629,222816.85,0,0,17/08/2022 05:22
transfer,2632.52,C190,62963,57021.48,C1168,112259,111200.52,0,0,02/08/2023 08:43
 CASH_IN,11226.26,C456,54567,47897.74,C1296,88264,101692.26,0,0,20/02/2022 10:31
CASHOUT,1306.53,C719,35326,36754.47,C1944,27446,31452.53,0,0,01/09/2023 23:27
transfer,1198.3,C385,55059,51990.7,C1738,95515,96431.3,0,0,27/08/2023 19:23
payment ,158.15,C802,5079,6964.85,C1515,48484,49592.15,0,0,21/09/2022 17:41
payment ,5272.98,C865,25838,20098.02,C1097,44078,45105.98,0,0,22/02/2023 12:53
TRANSFER,2298.5,C277,87340,85588.5,C1704,114824,112267.5,0,0,06/04/2022 20:09
 CASH_IN,9988.69,C978,47109,33087.31,C1777,4225,14329.69,0,0,29/03/2022 08:08
 CASH_IN,3204.77,C447,85211,78410.23,C1349,124098,125876.77,0,0,19/03/2022 17:00
 CASH_IN,17240.41,C826,25594,12030.59,C1735,74745,96804.41,0,0,15/10/2022 23:51
payment ,1026.06,C944,42749,46669.94,C1578,176559,177508.06,0,0,30/04/2022 07:33
CASHOUT,10148.43,C51,36292,24773.57,C1649,199748,206754.43,0,0,06/05/2023 16:10
 CASH_IN,7493.89,C404,74534,65008.11,C1840,11721,18936.89,0,0,28/03/2023 20:15
PAYMENT,7368.46,C395,79233,74133.54,C1400,133659,139625.46,0,0,15/05/2023 21:58
transfer,9314.66,C778,51818,39082.34,C1750,108878,113821.66,0,0,14/06/2022 17:13
PAYMENT,7156.96,C755,13429,7264.04,C1450,39437,45111.96,0,0,01/07/2022 06:48
CASHOUT,4920.44,C693,57748,47877.56,C1474,150061,156539.44,0,0,14/04/2023 07:49
transfer,703.47,C210,48807,49555.53,C1820,163798,163853.47,0,0,07/01/2022 00:29
TRANSFER,165.33,C889,7140,7127.67,C1418,79837,82431.33,0,0,26/11/2022 18:15
transfer,12681.92,C709,63226,55395.08,C1003,98215,114992.92,0,0,04/11/2023 01:01
TRANSFER,4794.04,,14901,11129.96,C1323,125437,130786.04,0,0,31/05/2022 20:45
Cash_Out,7961.36,C269,88815,80153.64,C1368,41168,52126.36,0,0,26/03/2022 02:50
transfer,3284.29,C544,28525,23027.71,C1863,195741,194132.29,0,0,27/05/2022 04:07
transfer,623.9,C613,20491,17022.1,C1613,102114,106971.9,0,0,16/09/2023 11:26
PAYMENT,668.72,C844,68816,70166.28,C1394,71616,76864.72,0,0,16/01/2023 17:42
PAYMENT,5784.89,C281,34980,29555.11,C1555,138480,149132.89,0,0,02/07/2023 03:20
CASHOUT,2813.28,C397,95525,91941.72,C1118,135225,138536.28,0,0,12/10/2022 10:33
TRANSFER,1119,C748,8078,11765,C1699,124887,125261,0,0,01/12/2023 11:35
payment ,3382.38,C215,91654,90878.62,C1742,142127,144704.38,0,0,23/03/2022 05:05
PAYMENT,331.82,C431,89521,92787.18,C1965,19760,23547.82,0,0,29/05/2023 02:46
 CASH_IN,4361.03,C320,48704,43539.97,C1189,17752,20934.03,0,0,10/12/2023 20:04
CASHOUT,1566.66,C813,16997,20006.34,C1994,134872,132114.66,0,0,07/06/2023 12:03
TRANSFER,7986.54,C638,79810,72235.46,C1621,66573,74737.54,0,0,21/01/2023 00:20
TRANSFER,3036.87,C950,26398,23270.13,C1813,192888,194893.87,0,0,16/04/2023 23:32
Cash_Out,58.44,C605,81578,83688.56,C1790,26866,27344.44,0,0,29/04/2022 14:32
CASHOUT,2491.96,C127,21246,17016.04,C1164,23696,26861.96,0,0,16/06/2023 21:04
TRANSFER,3269.04,C73,20561,21509.96,C1637,191354,195511.04,0,0,18/09/2022 22:51
payment ,4581.71,C475,16254,9661.29,C1345,98697,103610.71,0,0,13/09/2022 18:06
payment ,1724.17,C451,34512,35441.83,C1097,73541,77621.17,0,0,14/08/2022 10:41
TRANSFER,5936.92,C461,89532,80819.08,C1485,52838,60560.92,0,0,22/02/2022 14:12
CASHOUT,9834.94,C907,94154,84695.06,C1330,29400,36628.94,0,0,15/05/2023 16:49
transfer,7567.25,C437,77395,67747.75,C1369,82277,92914.25,0,0,21/05/2023 04:39
TRANSFER,202.13,C255,57865,60363.87,C1441,118692,123246.13,0,0,30/12/2022 10:43
CASHOUT,3274.51,C447,23580,21846.49,C1119,17565,20988.51,0,0,07/10/2022 19:54
PAYMENT,554.27,C101,70959,71019.73,C1852,39585,41428.27,0,0,16/08/2023 15:42
CASHOUT,1385.66,C558,72144,70073.34,C1298,165905,171973.66,0,0,15/12/2023 09:52
Cash_Out,21585.91,C676,42485,21999.09,C1855,121559,140165.91,0,0,07/06/2022 15:55
PAYMENT,768.64,C969,50621,47635.36,C1142,12094,15646.64,0,0,24/09/2023 02:50
payment ,3454.63,C767,50665,51815.37,C1706,162352,165404.63,0,0,28/02/2022 09:38
payment ,4813.71,C936,70412,63406.29,C1641,46647,49475.71,0,0,28/12/2023 19:02
transfer,6061.12,C282,50603,42872.88,C1966,175450,181821.12,0,0,08/05/2022 05:17
transfer,4100.91,C937,21038,14115.09,C1900,150585,151733.91,0,0,22/12/2023 04:27
CASHOUT,49.09,C759,93542,89289.91,C1948,131226,132244.09,0,0,25/04/2022 22:49
CASHOUT,1976.05,C203,96346,92215.95,C1940,95798,93667.05,0,0,28/07/2022 05:02
TRANSFER,3646.07,C85,14325,6607.93,C1615,159206,167131.07,0,0,10/06/2023 06:15
 CASH_IN,459.84,C323,35892,35250.16,C1092,108050,109596.84,0,0,05/06/2023 23:16
Transfeer,168.83,C163,95067,92160.17,C1446,137366,134815.83,0,0,25/08/2022 16:47
payment ,409.19,C876,17996,22111.81,C1479,9574,13247.19,0,0,08/10/2022 20:28
Cash_Out,2528.55,C56,68811,70748.45,C1733,35183,34091.55,0,0,25/12/2022 02:46
 CASH_IN,711.94,C205,74283,76120.06,C1711,179819,176013.94,0,0,20/07/2022 16:56
TRANSFER,4191.34,C907,45211,39499.66,C1799,66606,75018.34,0,0,05/10/2022 12:05
payment ,5847.29,C428,62820,55314.71,C1873,149710,154336.29,0,0,23/08/2022 19:53
 CASH_IN,1116.66,C300,13880,15337.34,C1521,178625,179695.66,0,0,04/01/2022 14:53
CASHOUT,916.51,C790,66617,68559.49,C1682,26082,27951.51,0,0,28/10/2023 11:27
TRANSFER,552.24,C957,11517,15373.76,C1374,147378,149210.24,0,0,18/03/2023 11:28
 CASH_IN,5058.92,C981,21683,21280.08,C1426,108371,109207.92,0,0,29/01/2022 18:25
payment ,160.48,C20,56354,58340.52,C1621,7807,7690.48,0,0,02/09/2023 15:11
CASHOUT,13760.97,C946,73802,59811.03,C1758,182414,198060.97,0,0,28/12/2023 10:48
payment ,266.85,C136,76719,77285.15,C1834,32143,34122.85,0,0,16/03/2022 12:44
Cash_Out,3896.75,C969,86602,85910.25,C1243,121952,129449.75,0,0,26/05/2022 17:53
CASHOUT,6173.2,C368,78413,74241.8,C1022,58414,60646.2,0,0,08/05/2022 19:49
Cash_Out,6260.34,C819,74504,65288.66,C1465,193126,201780.34,0,0,22/12/2022 22:10
Cash_Out,8090.58,C556,26598,14544.42,C1224,72934,78333.58,0,0,10/02/2022 19:41
Cash_Out,2073.41,C435,14639,13807.59,C1864,12202,10875.41,0,0,03/02/2022 13:29
TRANSFER,8432.27,C760,70210,66428.73,C1443,27987,33652.27,0,0,17/01/2022 16:06
transfer,417.53,C29,69852,72882.47,C1976,166812,172073.53,0,0,08/11/2023 22:13
Cash_Out,3965.86,C224,48582,43689.14,C1268,184943,193397.86,0,0,13/01/2023 19:47
payment ,8499.49,C385,31094,18877.51,C1532,144699,148549.49,0,0,11/08/2023 16:31
Cash_Out,3010.3,C688,60635,59356.7,C1990,51069,55548.3,0,0,22/08/2023 13:14
payment ,5158.2,C607,22187,17973.8,C1313,40409,49223.2,0,0,21/09/2023 05:48
payment ,6576.19,C528,23940,14547.81,C1980,111689,118518.19,0,0,27/01/2022 23:13
 CASH_IN,425.77,C27,44406,47530.23,C1480,106948,104582.77,0,0,14/10/2022 15:47
transfer,311.25,C125,91221,89096.75,C1923,192558,196616.25,0,0,08/10/2023 13:32
CASHOUT,869.06,C784,15977,15602.94,C1709,126047,125782.06,0,0,02/09/2023 14:04
Cash_Out,10270.18,C498,44839,31865.82,C1135,31657,45474.18,0,0,25/09/2022 12:37
PAYMENT,1237.27,C186,57874,58733.73,C1076,18462,15262.27,0,0,31/03/2023 18:13
 CASH_IN,18620.51,C653,58414,43262.49,C1353,89299,107807.51,0,0,16/11/2023 17:06
transfer,2054.12,C371,25538,22027.88,C1057,38547,44815.12,0,0,05/02/2023 04:38
CASHOUT,1005.19,C137,56241,57066.81,C1935,107754,104949.19,0,0,21/04/2023 11:18
PAYMENT,7796.07,C993,73501,61095.93,C1085,160135,166141.07,0,0,03/12/2023 11:20
PAYMENT,5375.08,C973,75133,65725.92,C1000,82273,89026.08,0,0,26/09/2023 09:04
CASHOUT,3447.73,C336,60481,57184.27,C1076,79397,87062.73,0,0,12/07/2023 12:24
Cash_Out,4052.49,C740,27740,23051.51,C1960,52788,60287.49,0,0,30/07/2023 09:54
TRANSFER,6350.59,C213,63328,55284.41,C1521,173595,177363.59,0,0,10/05/2022 04:47
CASHOUT,1296.8,C785,72105,71933.2,C1443,161356,160215.8,0,0,29/12/2022 09:53
Cash_Out,28043.16,C290,50643,21969.84,C1580,87964,113958.16,0,0,06/12/2023 01:44
Cash_Out,5253.77,C569,36996,35019.23,C1573,66247,66769.77,0,0,19/10/2022 20:29
PAYMENT,1112.86,C370,32177,29198.14,C1524,13706,16437.86,0,0,06/01/2023 17:24
 CASH_IN,5700.74,C529,37177,27530.26,C1185,10924,17271.74,0,0,29/01/2022 08:38
 CASH_IN,374.69,C691,66126,64480.31,C1676,15921,20414.69,0,0,29/05/2022 02:05
transfer,155.66,C669,56531,54044.34,C1521,156504,159914.66,0,0,23/10/2022 04:51
 CASH_IN,1489.89,C767,26119,19904.11,C1770,118960,120004.89,0,0,11/01/2022 13:05
transfer,3105.28,C548,27915,25526.72,C1161,17813,16960.28,0,0,27/05/2023 04:58
TRANSFER,6494.51,C773,38749,35276.49,C1925,108988,115485.51,0,0,23/04/2022 05:33
CASHOUT,6787.69,C590,44989,41201.31,C1420,196322,202297.69,0,0,06/07/2022 20:22
 CASH_IN,2771.22,C418,22106,14462.78,C1195,126078,132850.22,0,0,15/08/2022 09:32
Cash_Out,2122.74,C665,17131,17085.26,C1033,133140,133350.74,0,0,06/11/2022 05:53
CASHOUT,5450.31,C360,46553,56770.64,C1671,39927,,0,0,08/04/2022 19:29
TRANSFER,21970.32,C858,58144,34741.68,C1596,105148,122605.32,0,0,24/02/2022 08:13
PAYMENT,204.68,C157,6553,8970.32,C1569,30539,28824.68,0,0,15/09/2023 02:40
TRANSFER,10088.21,C74,17881,10872.79,C1872,11683,18518.21,1,0,26/10/2023 13:41
PAYMENT,2886.75,C919,90791,84551.25,C1776,85151,83564.75,0,0,10/03/2022 17:09
 CASH_IN,6459.61,C889,69306,61402.39,C1296,166746,169372.61,0,1,08/11/2022 05:45
CASHOUT,3334.17,C566,19726,13584.83,C1919,52703,55647.17,0,0,16/10/2022 10:39
TRANSFER,11548.14,C726,34314,22120.86,C1035,86111,100320.14,0,0,28/05/2022 01:56
TRANSFER,2738.49,C520,55041,49436.51,C1263,85977,89519.49,0,0,12/04/2023 21:02
 CASH_IN,1620.54,C105,16350,18763.46,C1381,142189,139292.54,0,0,01/09/2022 17:29
payment ,4486.74,C829,99599,94015.26,C1113,3665,3602.74,0,0,06/05/2023 07:14
CASHOUT,12172.78,C366,81397,67837.22,C1616,44390,55631.78,0,0,22/05/2023 14:23
 CASH_IN,1182.8,C401,79509,81909.2,C1604,74884,76721.8,0,0,31/12/2022 04:49
CASHOUT,4877.11,C756,17769,10170.89,C1600,63887,70971.11,0,0,27/04/2023 21:21
transfer,4992.39,C818,47249,46348.61,C1442,179338,183727.39,0,0,20/07/2022 02:45
Cash_Out,6604.65,C102,82862,72409.35,C1162,55541,62816.65,1,0,03/06/2022 00:05
transfer,705.33,C786,46365,41953.67,C1037,195874,194712.33,0,0,26/03/2023 12:02
transfer,6290.82,C324,50185,47551.18,C1091,94319,97382.82,0,0,16/05/2023 13:59
 CASH_IN,1356.05,C890,36303,36014.95,C1671,13910,17678.05,0,0,23/10/2022 07:32
 CASH_IN,17770.89,C32,19589,3534.11,C1100,40566,55401.89,0,0,17/01/2022 11:58
Cash_Out,998.22,C107,2882,3537.78,C1880,194145,198732.22,0,1,03/10/2023 05:11
CASHOUT,9633.95,C421,62248,56293.05,C1506,97519,108484.95,0,0,05/08/2022 20:56
transfer,3389.1,C268,49322,43870.9,C1178,167248,173550.1,0,0,02/03/2022 02:05
transfer,1419.98,C944,24524,20730.02,C1283,83081,89495.98,0,0,08/09/2023 11:41
 CASH_IN,2946.69,C857,15861,17155.31,C1354,181483,182844.69,0,0,25/01/2022 06:16
CASHOUT,3616.15,C180,91707,87165.85,C1903,109337,109347.15,0,0,08/02/2022 14:58
TRANSFER,2225.45,C896,91735,94091.55,C1296,15362,15008.45,0,0,11/05/2022 19:54
TRANSFER,4494.11,C779,54261,54041.89,C1885,13783,17196.11,0,0,13/05/2023 04:34
PAYMENT,2480.35,C511,74135,73586.65,C1949,166821,167384.35,0,0,18/04/2022 13:17
PAYMENT,17435.79,C896,81447,67064.21,C1487,134626,155091.79,0,0,21/06/2022 07:10
TRANSFER,1492.93,C67,54380,54846.07,C1278,189640,194252.93,0,0,11/03/2023 10:20
Cash_Out,5346.29,C902,86089,77559.71,C1543,18773,20963.29,0,0,23/04/2023 07:29
payment ,1966.62,C371,49831,51246.38,C1649,197622,196392.62,0,0,12/04/2022 17:24
transfer,7424.46,C347,89349,77384.54,C1592,177367,188872.46,0,0,08/06/2023 19:06
 CASH_IN,701.33,C996,38255,40524.67,C1930,161403,159607.33,0,0,02/10/2022 19:59
Cash_Out,17503.05,C708,29520,13031.95,C1354,45640,60036.05,0,0,05/09/2023 23:39
 CASH_IN,3023.75,C806,29541,27893.25,C1318,195949,195638.75,0,0,13/02/2022 18:59
TRANSFER,1346.27,C31,65772,61946.73,C1194,46969,47659.27,0,0,17/01/2022 14:25
CASHOUT,381.69,C944,27350,25444.31,C1803,42986,44958.69,0,0,26/11/2022 08:08
PAYMENT,930.19,C926,44397,41171.81,C1092,102017,101012.19,0,0,23/07/2023 13:04
TRANSFER,3667.49,C619,77085,72783.51,C1432,116180,119922.49,1,0,12/05/2023 00:59
Cash_Out,2054.93,C78,63865,66159.07,C1557,7585,7714.93,0,0,12/01/2022 17:52
Cash_Out,8827.05,C258,55956,42155.95,C1026,4122,9208.05,0,0,14/11/2022 10:42
payment ,2818.39,C496,27453,23865.61,C1414,16838,16876.39,0,0,15/08/2023 00:28
TRANSFER,4800.49,C174,12906,6129.51,C1843,23107,31885.49,0,0,05/12/2022 09:17
transfer,6134.11,C366,14988,5117.89,C1100,188429,194498.11,0,0,23/10/2023 14:00
Cash_Out,913.86,C14,27723,30856.14,C1698,102678,101038.86,0,0,22/03/2022 11:08
transfer,917.33,C50,33800,34469.67,C1949,186283,185329.33,0,0,28/12/2023 14:51
transfer,186.8,C106,39107,40497.2,C1472,66025,63109.8,0,0,30/04/2023 11:31
 CASH_IN,6666.65,C721,27430,17014.35,C1705,66520,75883.65,0,0,09/01/2023 15:52
CASHOUT,5450.31,C468,32535,25954.69,C1157,17344,24485.31,0,0,11/12/2023 05:15
TRANSFER,3218.27,C201,68476,61583.73,C1491,57202,59923.27,0,0,19/07/2022 02:42
TRANSFER,9294.96,C788,87329,79211.04,C1968,100086,108329.96,0,0,21/06/2023 14:18
transfer,8190.99,C217,77798,73824.01,C1918,14959,26159.99,0,0,11/04/2023 11:37
CASHOUT,4401.66,C40,52284,43243.34,C1008,169823,176663.66,0,0,30/03/2022 00:38
Cash_Out,10135.05,C887,56232,42314.95,C1211,132941,138092.05,0,0,25/09/2022 09:07
Cash_Out,1152.36,C770,44420,38872.64,C1438,44264,48375.36,0,0,17/10/2023 02:32
TRANSFER,593.47,C384,37710,38075.53,C1896,30268,32102.47,0,0,25/07/2023 12:45
 CASH_IN,1571.84,C916,72497,67595.16,C1823,84564,89041.84,0,0,04/05/2023 09:29
 CASH_IN,293.91,C714,92035,91184.09,C1678,170678,168993.91,0,0,22/06/2023 14:42
transfer,3787.57,C335,40498,32987.43,C1854,144622,144675.57,0,0,16/02/2022 19:20
CASHOUT,13791.91,C610,31283,12889.09,C1785,136774,146043.91,0,0,15/10/2022 07:11
CASHOUT,200.69,C660,66169,63140.31,C1809,78563,78059.69,0,0,16/01/2022 23:05
Cash_Out,651.17,C104,72358,69516.83,C1991,110164,109792.17,0,0,12/12/2023 12:51
Cash_Out,3009.22,C202,62457,60721.78,C1110,192817,196894.22,0,0,05/02/2023 14:50
 CASH_IN,13581.04,C509,25968,13067.96,C1840,24459,37314.04,0,0,27/03/2022 16:20
PAYMENT,1900.13,C94,62508,58546.87,C1202,56782,60095.13,0,0,07/09/2022 16:00
PAYMENT,3538.61,C176,63220,63694.39,C1759,137104,143433.61,0,0,26/01/2023 12:15
PAYMENT,802.86,C552,5738,5900.14,C1714,126187,126662.86,0,0,21/09/2023 01:17
PAYMENT,16779.02,C578,95424,81414.98,C1413,60109,80940.02,0,0,17/05/2022 08:35
TRANSFER,24.76,C379,73633,75707.24,C1644,12470,14394.76,0,0,19/11/2023 08:00
TRANSFER,15163.2,C254,78672,59704.8,C1689,3770,15936.2,0,0,13/05/2023 09:18
payment ,5096.05,C991,38244,29359.95,C1704,158340,159907.05,0,0,28/12/2023 03:19
Cash_Out,3032.46,C580,54333,53384.54,C1571,161155,161229.46,0,0,17/08/2023 20:34
 CASH_IN,3624.18,C952,50969,42879.82,C1204,8958,9101.18,0,0,11/08/2022 22:31
transfer,3355.43,C170,90744,85398.57,C1666,113806,118650.43,0,0,07/01/2023 11:49
TRANSFER,,C612,70423,,C1583,8806,24037.02,0,0,06/02/2023 16:49
payment ,752.09,C651,44411,39607.91,C1155,32162,32302.09,0,0,19/03/2023 20:31
transfer,152.16,C717,75028,70418.84,C1172,74732,77740.16,0,0,05/05/2023 10:02
Transfeer,1840.34,C831,35421,32480.66,C1307,165961,172166.34,0,0,07/09/2023 07:25
PAYMENT,1127.32,C818,17522,14260.68,C1061,166849,168640.32,0,0,10/06/2023 12:22
Cash_Out,5595.59,C72,38575,30225.41,C1372,184043,191577.59,0,0,08/06/2022 11:56
Cash_Out,5582.9,C335,81311,79288.1,C1380,36827,39533.9,0,0,07/07/2022 20:12
 CASH_IN,2932.69,C667,10402,9445.31,C1716,76821,79744.69,0,0,08/04/2022 14:44
Cash_Out,10130.16,C123,78610,63827.84,C1571,96683,108607.16,0,0,11/05/2022 07:49
TRANSFER,974.91,C454,80781,79407.09,C1085,68446,65866.91,0,0,20/06/2022 04:36
Cash_Out,5898.45,C13,36527,29961.55,C1935,83890,88094.45,0,0,02/07/2022 13:19
PAYMENT,9104.35,C415,52181,43475.65,C1142,23039,29515.35,0,0,30/12/2022 14:00
TRANSFER,14467.16,C775,91472,77700.84,C1862,126021,135638.16,0,0,08/02/2022 04:58
 CASH_IN,280.92,C26,27002,26451.51,C1006,176001,167048.75,0,0,11/06/2023 20:26
payment ,3437.56,C756,81219,74966.44,C1294,97367,101943.56,0,0,12/05/2023 02:01
transfer,4809.67,C49,12460,10086.33,C1690,43884,52763.67,0,0,31/05/2023 08:32
PAYMENT,10159.16,C186,30482,19133.84,C1738,156218,168576.16,0,0,15/12/2022 16:19
PAYMENT,4226.95,C56,16447,14529.05,C1518,45819,47364.95,0,0,01/02/2023 06:34
TRANSFER,154.29,C770,48228,51159.71,C1651,83162,81199.29,0,0,23/12/2023 19:51
transfer,13364.53,C666,83265,68582.47,C1525,162380,178547.53,0,0,10/06/2022 17:45
TRANSFER,5848.29,C989,50126,41123.71,C1033,144126,146489.29,0,0,16/01/2022 18:56
CASHOUT,5642.99,C33,20545,11756.01,C1889,79606,80837.99,0,0,08/05/2023 02:51
CASHOUT,1214.66,C537,55114,51884.34,C1934,107789,104590.66,0,0,02/03/2023 03:22
TRANSFER,5377.68,C761,93740,86256.32,C1751,52018,55014.68,0,0,18/04/2022 06:52
transfer,2503.26,C996,75350,75342.74,C1328,26250,29240.26,0,0,26/03/2023 12:26
 CASH_IN,5266.76,C935,57801,48092.24,C1831,145485,151974.76,0,0,07/11/2022 17:57
transfer,563.57,C370,13890,11222.43,C1608,77391,82341.57,0,0,19/06/2022 20:04
Cash_Out,5362.46,C85,52482,43373.54,C1779,38921,43636.46,0,0,30/06/2023 16:54
 CASH_IN,37208.61,C159,63397,22869.39,C1637,71123,105936.61,0,0,18/02/2023 22:17
PAYMENT,247.06,C424,1740,1763.94,C1033,74363,72148.06,0,0,08/09/2022 17:43
TRANSFER,18899.32,C897,30121,12504.68,C1794,156857,179513.32,0,0,21/05/2022 07:21
 CASH_IN,2612.03,C878,11218,12459.97,C1405,187937,187305.03,0,0,01/10/2022 06:21
PAYMENT,10230.17,C711,71591,59685.83,C1017,97400,103990.17,0,0,20/02/2023 16:42
PAYMENT,4185.28,C390,34722,28679.72,C1427,6861,7241.28,0,0,08/02/2022 02:13
CASHOUT,6705.63,C511,49431,40762.37,C1913,76340,80176.63,0,0,29/01/2022 12:46
CASHOUT,10539.85,C274,51543,44356.15,C1292,145051,158599.85,0,0,22/04/2023 19:43
payment ,2588.75,C288,42000,36192.25,C1902,197905,201136.75,0,0,14/11/2022 02:25
 CASH_IN,1980.3,C257,71975,69669.7,C1579,113049,119788.3,0,0,02/09/2022 19:00
 CASH_IN,5506.98,C962,30921,21891.02,C1748,357,4273.98,0,0,28/11/2023 19:28
TRANSFER,8247.29,C219,99265,93165.71,C1079,114604,120218.29,0,0,29/09/2022 11:34
payment ,7183.42,C973,88747,84114.58,C1085,47201,52727.42,0,0,16/03/2023 01:22
TRANSFER,7992.83,C526,30614,17727.17,C1571,185326,195599.83,0,0,27/08/2022 04:11
transfer,2859.81,C532,61189,55997.19,C1047,82160,83116.81,0,0,12/01/2023 16:58
TRANSFER,8514.19,C845,17601,9021.81,C1690,10796,23762.19,0,0,23/09/2022 17:04
 CASH_IN,640.35,C58,93332,94961.65,C1867,23238,20211.35,0,0,25/12/2022 21:33
transfer,3931.68,C359,71543,63775.32,C1083,94176,100272.68,0,0,06/12/2022 13:59
TRANSFER,1962.15,C629,83312,78595.85,C1307,40883,46002.15,0,0,31/07/2023 02:54
transfer,2282.17,C112,67612,66982.83,C1251,85478,85844.17,0,0,20/11/2023 17:18
PAYMENT,2522.34,C806,90886,92221.66,C1480,69396,70305.34,0,0,03/01/2022 04:24
transfer,5944.88,C275,16292,12996.12,C1844,4447,10104.88,0,0,05/03/2023 07:52
PAYMENT,2459.68,C256,31510,24561.32,C1179,20523,25787.68,0,0,22/05/2022 11:41
PAYMENT,2977.32,C328,28000,28463.68,C1595,195151,198229.32,0,0,11/01/2023 00:35
PAYMENT,1356.05,C776,30383,24914.95,C1309,195895,194682.05,0,0,01/11/2023 05:58
Cash_Out,2336.05,C234,11785,13663.95,C1936,180361,178713.05,0,0,20/11/2022 09:47
payment ,1289.13,C50,40910,42603.87,C1425,135921,132851.13,0,0,26/05/2022 06:42
 CASH_IN,380.07,C677,39028,42438.93,C1485,155790,155232.07,0,0,20/10/2022 03:16
Cash_Out,4624.75,C742,24855,18252.25,C1661,105471,113602.75,0,0,27/10/2023 17:28
 CASH_IN,5516.31,C220,24281,16294.69,C1038,87862,88818.31,0,0,08/03/2023 19:30
 CASH_IN,4831.22,C782,4841,1324.78,C1278,60977,61946.22,0,0,06/12/2023 06:10
transfer,3113.39,C595,97204,91154.61,C1815,88325,95544.39,0,0,08/08/2023 18:35
payment ,2388.45,C229,60155,62716.55,C1624,158207,160838.45,0,0,03/02/2023 09:15
 CASH_IN,9951.06,C808,26918,17379.94,C1375,161334,168588.06,0,0,10/12/2022 12:09
payment ,3660.29,C221,56313,54189.71,C1928,128422,133032.29,0,1,20/05/2022 20:32
payment ,3261.77,C942,17443,12750.23,C1638,34787,40094.77,0,0,06/07/2022 17:59
TRANSFER,129.88,C665,32250,28362.12,C1040,15689,17424.88,0,0,02/03/2022 19:19
Cash_Out,2391.76,C630,31976,26509.24,C1717,117537,117006.76,0,0,11/12/2023 01:40
payment ,2544.33,C709,11991,7841.67,C1046,50344,53991.33,0,0,16/03/2023 21:26
 CASH_IN,4339.56,C934,53744,44844.44,C1483,67891,71380.56,0,0,15/11/2022 09:18
payment ,3813.59,C272,22733,19150.41,C1184,182730,183743.59,0,0,29/10/2022 06:54
 CASH_IN,4681.26,C197,2473,972.74,C1071,97464,101696.26,0,0,10/12/2022 17:23
payment ,8382.85,C603,28715,23371.15,C1750,166402,178011.85,0,0,03/03/2022 20:41
payment ,6331.42,C8,32210,29076.58,C1573,80312,90652.42,0,0,14/08/2022 07:35
CASHOUT,15563.99,C986,37317,18339.01,C1341,191136,203645.99,0,0,02/06/2022 20:27
transfer,92,C226,65516,61249,C1568,27014,26062,0,0,12/12/2023 00:58
Cash_Out,1089.4,C557,33362,31096.6,C1963,34563,32877.4,0,0,18/07/2023 01:11
PAYMENT,37.96,C133,54604,50834.04,C1242,146342,149094.96,0,0,25/07/2023 14:57
Cash_Out,5213.16,C963,4889,2290.84,C1994,162351,165889.16,0,0,07/08/2023 01:30
transfer,11415.41,C15,89557,76577.59,C1327,98557,113671.41,0,0,22/10/2023 07:47
Cash_Out,1395.15,C214,73748,75441.85,C1993,134729,134869.15,0,0,29/07/2023 16:08
CASHOUT,13088.85,C111,31971,15192.15,C1635,89422,105670.85,0,0,06/11/2022 08:05
payment ,310.8,C854,50551,55059.2,C1981,107919,108043.8,0,0,31/08/2022 04:18
PAYMENT,2166.41,C424,89882,83192.59,C1254,132099,135368.41,0,0,01/01/2023 10:58
payment ,3326.41,C317,79251,80792.59,C1423,116854,121270.41,0,0,17/04/2022 18:47
transfer,1483.79,C359,5681,1359.21,C1231,176026,179796.79,0,0,14/08/2022 18:00
 CASH_IN,1835.72,C935,82256,82739.28,C1591,15120,17989.72,0,0,21/05/2023 20:17
PAYMENT,8123.42,C957,67203,54460.58,C1495,187884,193684.42,0,0,16/09/2022 02:44
 CASH_IN,3873.54,C919,28152,28650.46,C1175,89825,94842.54,0,0,01/06/2023 06:07
